Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
1,James Daniel,HU,30,37.2,2.2,2.8,2.0,0.2,0.2,2016
2,Buddy Hield,OU,37,35.4,5.7,2.0,1.1,0.5,0.5,2016
3,Kay Felder,OU,35,36.7,4.3,9.3,2.0,0.2,0.2,2016
4,Josh Adams,UW,31,36.3,5.6,4.3,1.4,0.6,0.6,2016
5,Stefan Moody,UM,31,34.6,3.2,4.3,1.5,0.1,0.1,2016
6,Cat Barber,NCST,33,38.7,4.6,4.5,0.6,0.1,0.1,2016
7,Jack Gibbs,DAV,31,35.5,4.1,4.9,1.8,0.1,0.1,2016
8,Cane Broome,SHU,30,37.5,4.9,2.9,1.7,0.0,0.0,2016
9,Obi Emegano,ORU,29,35.4,5.1,1.8,1.1,0.3,0.3,2016
10,A.J. English III,IC,28,35.9,5.0,6.2,1.6,0.5,0.5,2016
11,Zeek Woodley,NSU,28,33.0,5.2,1.6,1.0,0.6,0.6,2016
12,Kevin Punter,UT,26,34.1,3.5,3.5,1.4,0.2,0.2,2016
13,Trey Freeman,ODU,38,35.1,4.2,3.0,1.0,0.1,0.1,2016
14,Elijah Brown,UNM,32,33.7,5.5,3.2,1.1,0.1,0.1,2016
15,Grayson Allen,DUKE,36,36.6,4.6,3.5,1.3,0.1,0.1,2016
16,Marcus Evans,RU,32,33.5,4.0,2.8,2.2,0.2,0.2,2016
17,Ben Bentil,PROV,35,34.2,7.7,1.1,0.9,1.0,1.0,2016
18,Austin McBroom,EWU,33,37.4,2.5,3.7,1.1,0.0,0.0,2016
19,Andrew Andrews,UW,34,33.8,5.7,4.9,1.4,0.0,0.0,2016
20,Marvelle Harris,CSUF,35,36.7,4.7,4.5,2.2,0.6,0.6,2016
21,Jared Brownridge,SCU,31,35.8,3.2,2.3,0.7,0.2,0.2,2016
22,D.J. Balentine,UE,34,37.1,3.3,4.4,0.7,0.3,0.3,2016
23,Georges Niang,ISU,35,33.2,6.2,3.3,0.9,0.6,0.6,2016
24,Kyle Wiltjer,GU,36,33.6,6.3,1.5,0.4,0.8,0.8,2016
25,Khallid Hart,MAR,28,36.5,2.6,2.1,1.5,0.1,0.1,2016
26,Cameron Morse,YSU,30,33.5,2.7,3.1,1.5,0.1,0.1,2016
27,Devin Watson,USF,30,34.7,2.5,4.9,0.9,0.0,0.0,2016
28,Pascal Siakam,NMSU,34,34.6,11.6,1.7,1.0,2.2,2.2,2016
29,DeSean Murray,PC,31,29.1,7.4,1.7,2.0,0.5,0.5,2016
30,Ethan Telfair,ISU,31,35.7,4.0,5.4,2.4,0.1,0.1,2016
31,Jordan Howard,UCA,28,34.9,3.4,2.8,0.6,0.1,0.1,2016
32,James Kelly,MU,33,30.6,9.8,1.2,1.3,1.1,1.1,2016
33,Quinton Hooker,UND,32,35.5,4.9,3.5,1.9,0.2,0.2,2016
34,Jamal Murray,UK,36,35.2,5.2,2.2,1.0,0.3,0.3,2016
35,Alex Hamilton,LTU,33,35.3,5.7,6.2,2.0,0.5,0.5,2016
36,Jameel Warney,SB,33,32.9,10.8,1.6,0.9,3.0,3.0,2016
37,Q.J. Peterson,VMI,30,33.5,6.3,2.8,1.4,0.5,0.5,2016
38,Tanner Plomb,USMA,28,31.4,5.8,1.5,0.9,0.3,0.3,2016
39,Dikembe Dixson,UIC,30,36.7,7.3,1.8,1.2,0.5,0.5,2016
40,Dallas Moore,UNF,34,35.6,4.0,6.0,0.9,0.1,0.1,2016
41,Marcus Posley,STBN,31,37.2,3.4,3.6,1.3,0.1,0.1,2016
42,John Brown,HP,28,29.6,7.1,2.2,1.7,1.8,1.8,2016
43,Max Landis,IPFW,33,37.2,2.1,3.7,0.9,0.0,0.0,2016
44,Nathan Boothe,U of T,32,31.5,9.0,3.3,0.7,1.0,1.0,2016
45,"Anthony Beane, Jr.",SIU,32,34.3,3.8,1.8,1.1,0.0,0.0,2016
46,Justin Robinson,MU,36,32.9,3.8,3.7,2.2,0.0,0.0,2016
47,Cameron Forte,PSU,31,29.3,9.3,2.6,1.0,0.5,0.5,2016
48,Jordan Price,LU,31,37.7,5.5,3.0,1.1,0.4,0.4,2016
49,Denzel Valentine,MSU,31,33.0,7.5,7.8,1.0,0.2,0.2,2016
50,Ben Simmons,LSU,33,34.9,11.8,4.8,2.0,0.8,0.8,2016
51,Ladarius Tabb,AAMU,29,34.5,6.9,0.7,1.4,0.3,0.3,2016
52,Martin Breunig,UM,33,30.5,9.0,1.5,0.7,1.1,1.1,2016
53,Jarrod Uthoff,UI,33,31.5,6.3,1.1,1.0,2.5,2.5,2016
54,Matt Morgan,COR,27,30.7,3.1,2.0,1.4,0.4,0.4,2016
55,Shawn Long,LA,34,30.6,12.1,1.4,0.7,1.8,1.8,2016
56,Pancake Thomas,UHA,30,34.6,6.4,2.8,1.2,0.2,0.2,2016
57,Chris Horton,APSU,36,33.7,12.0,1.5,1.4,1.8,1.8,2016
58,Keon Johnson,WIN,32,34.4,4.2,2.5,0.9,0.0,0.0,2016
59,Trey Davis,UMass,32,34.0,4.6,3.2,1.2,0.1,0.1,2016
60,Jaron Blossomgame,CLEM,31,34.2,6.7,1.5,0.7,1.3,1.3,2016
61,Kendrick Ray,KENN,31,34.2,5.6,2.7,1.4,0.2,0.2,2016
62,Frank Eaves,ASU,31,31.1,3.7,2.2,0.8,0.0,0.0,2016
63,Jimmy Gavin,WIN,32,33.8,2.9,3.0,0.8,0.1,0.1,2016
64,Tyler Hall,MSU,31,32.0,5.3,1.6,0.9,0.3,0.3,2016
65,Yonel Brown,KENN,31,38.8,3.4,2.5,1.1,0.0,0.0,2016
66,Marcus Romain,MVSU,30,29.0,5.4,2.4,1.1,0.4,0.4,2016
67,Kori Babineaux,JAC,32,35.9,4.8,3.8,1.0,0.2,0.2,2016
68,Ge'Lawn Guyn,ETSU,35,32.6,4.0,1.9,1.1,0.8,0.8,2016
69,Chris Clemons,CAM,30,32.2,3.7,1.8,1.5,0.3,0.3,2016
70,Micah Mason,DUQ,33,35.7,3.1,4.5,0.9,0.1,0.1,2016
71,Majok Deng,ULM,31,36.3,7.0,1.9,0.7,1.6,1.6,2016
72,Paris Bass,UDM,24,29.8,8.0,2.1,1.4,1.4,1.4,2016
73,T.J. Cline,RICH,32,30.0,5.2,3.8,0.7,0.1,0.1,2016
74,Alec Peters,VAL,37,32.1,8.4,1.3,0.7,0.3,0.3,2016
75,Damon Lynn,NJIT,35,37.8,3.0,3.3,1.6,0.1,0.1,2016
76,Alec Wintering,UP,32,31.6,3.3,4.9,1.5,0.0,0.0,2016
77,Malcolm Brogdon,UVA,37,34.1,4.1,3.1,0.9,0.2,0.2,2016
78,Torrance Rowe,TTU,31,35.5,2.7,4.4,0.6,0.1,0.1,2016
79,Chase Fischer,BYU,37,34.0,2.8,2.1,1.1,0.1,0.1,2016
80,Isaiah Whitehead,SHU,34,32.3,3.6,5.1,1.2,1.4,1.4,2016
81,Isaiah Miles,SJU,36,34.4,8.1,0.9,0.6,1.0,1.0,2016
82,Devin Patterson,UNO,32,32.7,2.5,3.2,1.8,0.0,0.0,2016
83,Reggie Johnson,HU,32,36.0,3.6,4.0,1.7,0.1,0.1,2016
84,Thomas Walkup,SFA,34,29.5,6.9,4.5,2.1,0.5,0.5,2016
85,Malcolm Hill,U of I,34,35.1,6.6,3.3,1.2,0.4,0.4,2016
86,Michael Bryson,UCSB,32,33.7,6.4,2.4,0.8,0.6,0.6,2016
87,Thomas Wilder,WMY,32,31.8,4.2,3.1,1.6,0.1,0.1,2016
88,Rodney Pryor,RMU,29,32.1,8.0,1.7,1.4,0.9,0.9,2016
89,Ryan Bowie,UTSA,32,34.6,6.6,1.6,0.8,0.2,0.2,2016
90,Jeremy Senglin,WSU,35,35.0,3.6,2.8,0.7,0.1,0.1,2016
91,Derrick Colter,DUQ,34,35.9,3.6,4.6,1.0,0.2,0.2,2016
92,David Walker,NU,33,38.3,3.8,4.0,1.4,0.4,0.4,2016
93,Jaylen Adams,STBN,30,37.5,3.7,5.0,1.3,0.3,0.3,2016
94,Jarelle Reischel,EKU,30,31.4,6.8,3.2,1.7,0.4,0.4,2016
95,Garret Covington,WIU,27,33.8,4.1,2.0,0.9,0.2,0.2,2016
96,Juan'ya Green,HOF,34,37.7,4.4,7.1,1.6,0.5,0.5,2016
97,Omar Prewitt,W&M,31,32.2,5.2,2.5,0.8,0.5,0.5,2016
98,Tookie Brown,GSU,31,30.8,3.2,3.4,1.6,0.1,0.1,2016
99,Kory Holden,UD,30,36.3,3.0,4.2,0.4,0.1,0.1,2016
100,Tim Kempton,LU,29,29.8,9.5,1.4,0.7,0.4,0.4,2016
101,Evan Boudreaux,DART,27,32.1,9.4,1.1,0.8,0.3,0.3,2016
102,Evan Bradds,BEL,32,30.6,9.2,2.2,0.3,0.2,0.2,2016
103,Jonathan Williams,U of T,32,30.9,3.0,2.8,0.8,0.1,0.1,2016
104,E.J. Eaves,SCSU,34,28.3,2.8,1.9,0.8,0.2,0.2,2016
105,Domantas Sabonis,GU,36,31.9,11.8,1.8,0.6,0.9,0.9,2016
106,Retin Obasohan,UA,33,32.3,3.8,2.6,1.4,0.3,0.3,2016
107,Michael Patrick Gbinije,SU,37,37.9,4.1,4.3,1.9,0.4,0.4,2016
108,Anthony Odunsi,HBU,33,28.8,4.6,3.7,1.2,0.0,0.0,2016
109,Melvin Johnson,VCU,36,31.5,2.7,2.2,1.3,0.1,0.1,2016
110,DeAndre' Bembry,SJU,36,37.2,7.8,4.5,1.4,0.8,0.8,2016
111,Nick Faust,LBSU,35,30.9,6.1,2.2,1.5,0.5,0.5,2016
112,Yogi Ferrell,IU,35,34.7,3.8,5.6,1.1,0.0,0.0,2016
113,Brandon Ingram,DUKE,36,34.6,6.8,2.0,1.1,1.4,1.4,2016
114,Tyler Ulis,UK,35,36.8,3.0,7.0,1.5,0.1,0.1,2016
115,Carrington Love,UWGB,36,32.6,2.7,3.6,2.6,0.3,0.3,2016
116,Devin Carter,ASU,31,35.8,4.4,1.9,0.7,0.3,0.3,2016
117,Ron Curry,JMU,31,33.4,4.1,3.6,1.0,0.4,0.4,2016
118,Jake White,UNO,32,25.9,6.2,0.3,0.3,0.2,0.2,2016
119,Chris Hass,BU,30,31.5,4.0,1.6,1.1,0.5,0.5,2016
120,Jakob Poeltl,U of U,36,30.4,9.1,1.9,0.6,1.6,1.6,2016
121,Terry Allen,RICH,32,33.3,7.7,2.2,1.6,0.6,0.6,2016
122,Shane Richards,MAN,31,36.3,3.8,1.7,0.9,0.1,0.1,2016
123,Joel Bolomboy,WSU,33,31.6,12.6,1.1,0.7,1.2,1.2,2016
124,Antonio Campbell,OU,35,28.9,10.2,0.7,0.7,1.8,1.8,2016
125,Robert Hatter,COR,24,28.2,3.2,3.5,1.2,0.1,0.1,2016
126,Stephen Croone,FU,33,30.3,3.5,2.5,1.2,0.3,0.3,2016
127,Marc-Eddy Norelia,FGC,35,32.8,9.3,1.3,1.1,0.8,0.8,2016
128,Quinton Chievous,HU,27,34.1,10.7,2.0,0.6,0.1,0.1,2016
129,Javontae Hawkins,EKU,30,28.9,4.8,2.1,1.0,0.4,0.4,2016
130,Mike Brown,WCU,34,34.3,5.9,3.2,1.5,0.4,0.4,2016
131,Henry Ellenson,MU,33,33.5,9.7,1.8,0.8,1.5,1.5,2016
132,Brice Johnson,UNC,40,28.0,10.4,1.4,1.1,1.5,1.5,2016
133,Tim Derksen,USF,30,32.6,6.9,2.0,0.7,0.3,0.3,2016
134,Josh Robinson,APSU,36,34.1,3.1,2.6,1.0,0.0,0.0,2016
135,Maodo Lo,COM,35,32.7,3.9,2.9,2.2,0.4,0.4,2016
136,Perry Ellis,KU,38,30.3,5.8,1.3,0.5,0.5,0.5,2016
137,J.J. Frazier,UGA,34,32.1,4.5,4.4,1.4,0.1,0.1,2016
138,Tim Williams,UNM,32,33.7,7.4,1.0,0.6,1.2,1.2,2016
139,Devin Martin,UMES,30,32.9,4.6,2.1,1.3,0.3,0.3,2016
140,Isaac Hamilton,UCLA,32,35.3,4.2,3.3,1.0,0.1,0.1,2016
141,Marcus Colbert,MSU,31,33.5,3.1,5.1,1.1,0.1,0.1,2016
142,"Wesley Person, Jr.",TU,31,35.1,3.5,1.5,0.2,0.2,0.2,2016
143,Tyler Cavanaugh,GW,38,30.4,7.6,1.2,0.6,0.3,0.3,2016
144,Reed Timmer,DU,31,33.1,3.6,2.5,0.6,0.0,0.0,2016
145,Shavon Shields,UNL,30,30.7,5.1,2.7,1.3,0.3,0.3,2016
146,Egor Koulechov,RU,32,34.4,7.0,1.3,0.9,0.2,0.2,2016
147,Dion Wright,STBN,31,37.1,9.1,1.2,1.0,0.7,0.7,2016
148,Marcus Gilbert,FU,31,32.9,5.2,1.5,0.9,0.6,0.6,2016
149,Dillon Brooks,UO,38,32.8,5.4,3.1,1.1,0.4,0.4,2016
150,Marcus Georges-Hunt,GT,36,32.4,3.4,3.3,0.9,0.4,0.4,2016
151,Rashawn Thomas,TAMU-CC,33,26.4,8.0,1.1,0.9,2.3,2.3,2016
152,Joshua Braun,GCU,34,30.7,5.2,1.1,0.8,0.7,0.7,2016
153,Jerome Frink,LIU,31,33.0,9.0,1.3,1.3,1.3,1.3,2016
154,Adrian Rodgers,SUBR,35,32.3,5.4,1.3,1.1,0.1,0.1,2016
155,Adom Jacko,LMU,25,27.3,6.4,0.6,0.7,0.9,0.9,2016
156,Andrew White,UNL,34,29.7,5.9,0.6,1.1,0.3,0.3,2016
157,Keron DeShields,TSU,30,32.8,3.3,3.0,1.3,0.2,0.2,2016
158,Dusty Hannahs,U of A,32,27.1,2.4,0.9,0.6,0.0,0.0,2016
159,Yante Maten,UGA,34,30.0,8.0,0.8,0.3,1.8,1.8,2016
160,"Lamond Murray, Jr.",PU,32,31.7,5.4,0.9,0.9,0.5,0.5,2016
161,Quincy Ford,NU,29,34.8,7.0,2.6,1.5,0.9,0.9,2016
162,Craig Bradshaw,BEL,32,32.3,3.9,3.2,1.2,0.4,0.4,2016
163,Kris Dunn,PROV,33,33.0,5.3,6.2,2.5,0.6,0.6,2016
164,Venky Jois,EWU,32,33.1,8.7,2.5,1.0,1.8,1.8,2016
165,Braylon Rayson,CMU,32,32.0,3.7,1.7,0.9,0.0,0.0,2016
166,Antwan Scott,CSU,33,30.5,4.3,2.1,0.6,0.1,0.1,2016
167,Jimmy Hall,KSU,32,30.0,7.9,2.2,0.6,0.6,0.6,2016
168,Chris Fowler,CMU,26,36.3,4.0,5.9,1.3,0.2,0.2,2016
169,Josh Scott,CU,32,30.6,8.8,1.8,0.6,1.6,1.6,2016
170,Darell Combs,IUPUI,31,30.6,2.3,2.2,1.0,0.0,0.0,2016
171,Sheldon Mac,UM,35,32.9,3.2,1.6,1.0,0.3,0.3,2016
172,Derick Newton,STET,34,31.2,5.9,1.4,0.4,0.4,0.4,2016
173,Nick Emery,BYU,36,31.4,3.5,2.5,1.4,0.1,0.1,2016
174,Brandon Taylor,PSU,32,32.2,6.5,1.6,0.6,0.5,0.5,2016
175,Kellen Dunham,BU,33,32.4,2.5,1.5,0.7,0.1,0.1,2016
176,Kyle Hittle,UIW,29,33.4,5.9,2.3,1.2,0.1,0.1,2016
177,Erik McCree,LTU,30,31.8,7.4,1.3,0.7,0.5,0.5,2016
178,Jaylen Franklin,ACU,30,29.4,3.8,2.7,1.7,0.1,0.1,2016
179,Martin Hermannsson,LIU,31,36.3,4.3,4.7,1.8,0.3,0.3,2016
180,Derrick Henry,CIT,32,26.2,4.1,1.3,1.2,0.0,0.0,2016
181,Donte Clark,UMass,32,31.1,3.8,2.3,0.9,0.3,0.3,2016
182,Chris Flemmings,UNCW,33,31.9,5.8,1.6,1.4,0.7,0.7,2016
183,D'Vauntes Smith-Rivera,GU,33,35.4,3.6,4.5,1.5,0.3,0.3,2016
184,Dejounte Murray,UW,34,33.5,6.0,4.5,1.8,0.3,0.3,2016
185,Donte McGill,FIU,31,32.5,4.6,1.3,0.8,0.1,0.1,2016
186,Bryce Alford,UCLA,32,36.2,3.8,5.2,0.7,0.0,0.0,2016
187,Nic Moore,SMU,29,34.4,2.4,5.2,1.3,0.1,0.1,2016
188,Peter Jok,UI,32,27.7,3.5,1.4,1.2,0.0,0.0,2016
189,Rob Gray,U of H,26,26.5,2.2,1.5,1.2,0.2,0.2,2016
190,Makai Mason,YALE,30,32.7,2.8,3.8,0.8,0.1,0.1,2016
191,Jordan Potts,BCU,32,37.7,3.2,4.3,1.6,0.1,0.1,2016
192,Tyler Nelson,FU,33,35.4,3.1,2.9,1.3,0.0,0.0,2016
193,Jaylen Bland,UCR,33,33.9,3.8,1.8,1.4,0.2,0.2,2016
194,Gary Payton II,OSU,32,34.2,7.8,5.0,2.5,0.5,0.5,2016
195,Eli Carter,BC,31,33.4,3.9,4.0,1.2,0.2,0.2,2016
196,Quenton DeCosey,TEM,33,34.6,6.0,2.6,1.2,0.4,0.4,2016
197,Jamel Waters,ASU,31,34.1,4.4,4.4,1.8,0.1,0.1,2016
198,Damion Lee,U of L,30,33.5,3.9,2.0,1.5,0.0,0.0,2016
199,Brian Parker,MAR,29,31.5,5.2,2.9,0.7,0.0,0.0,2016
200,Corey Sanders,RU,27,33.5,3.3,4.3,1.8,0.2,0.2,2016
201,Victor Sanders,U of I,27,28.6,3.6,1.9,1.2,0.6,0.6,2016
202,Tucker Haymond,WMY,32,31.8,5.8,2.3,0.7,0.0,0.0,2016
203,Tanner Leissner,UNH,30,32.8,7.3,1.5,0.4,0.2,0.2,2016
204,Brett Bisping,SC,34,33.2,10.4,1.5,0.7,0.4,0.4,2016
205,Taurean Prince,BU,34,30.6,6.1,2.3,1.3,0.7,0.7,2016
206,Lotanna Nwogbo,LONG,33,29.9,8.2,0.6,0.5,1.3,1.3,2016
207,J.C. Hampton,LIP,33,32.9,3.6,2.7,1.2,0.1,0.1,2016
208,Moses Kingsley,U of A,32,29.5,9.3,1.2,1.1,2.4,2.4,2016
209,Daviyon Draper,FIU,31,35.1,7.0,2.2,1.0,0.7,0.7,2016
210,Ameen Tanksley,HOF,34,34.7,5.2,1.4,0.9,0.2,0.2,2016
211,Emile Blackman,NU,32,33.3,3.5,1.4,0.9,0.2,0.2,2016
212,Anthony Johnson,UNC,31,28.9,4.6,0.8,0.7,0.3,0.3,2016
213,Demetrius Jackson,ND,35,35.9,3.5,4.7,1.2,0.3,0.3,2016
214,Dedric Lawson,UM,33,32.2,9.3,2.5,1.2,1.7,1.7,2016
215,James Webb III,BSU,31,30.6,9.1,1.1,1.4,0.6,0.6,2016
216,Dwayne Bacon,FSU,34,28.8,5.8,1.5,1.0,0.0,0.0,2016
217,Kyle Wilson,USMA,33,32.5,2.3,1.7,0.4,0.3,0.3,2016
218,Nigel Hayes,UW,35,36.2,5.8,3.0,1.1,0.4,0.4,2016
219,Egidijus Mockevicius,UE,34,31.8,14.0,0.3,0.8,2.8,2.8,2016
220,Marcel White,JAC,32,31.9,5.6,1.4,0.8,0.6,0.6,2016
221,Justin Sears,YALE,28,31.0,7.5,2.8,0.8,1.7,1.7,2016
222,Mike Young,PITT,33,29.4,6.9,2.3,0.3,0.5,0.5,2016
223,Anthlon Bell,U of A,32,28.7,2.9,1.2,0.6,0.2,0.2,2016
224,Kelan Martin,BU,33,28.3,6.8,1.1,0.8,0.5,0.5,2016
225,Tre Demps,NU,32,37.0,3.6,3.2,0.7,0.0,0.0,2016
226,Stefan Jankovic,UH,33,24.8,6.6,1.2,0.6,1.2,1.2,2016
227,Charles Cooke,DAY,32,32.1,5.8,1.8,1.2,1.2,1.2,2016
228,Malcolm Riley,TSU,33,31.8,5.7,0.9,0.5,0.2,0.2,2016
229,Devin Thomas,WF,29,30.7,10.2,2.4,0.7,1.6,1.6,2016
230,Tre' Coggins,CSUF,29,29.8,3.9,1.8,0.7,0.1,0.1,2016
231,Danuel House,TAMU,36,30.9,4.8,2.1,0.5,0.3,0.3,2016
232,Matt Tiby,UWM,33,30.1,8.2,2.0,0.3,0.3,0.3,2016
233,Rosco Allen,SU,30,33.9,6.5,1.7,1.2,0.2,0.2,2016
234,Twymond Howard,UTM,34,33.2,7.0,2.4,0.7,0.4,0.4,2016
235,Malik Beasley,FSU,34,29.8,5.3,1.5,0.9,0.2,0.2,2016
236,Justin Strings,CSUS,31,31.5,6.7,1.0,0.6,0.8,0.8,2016
237,Kendrick Nunn,U of I,28,35.1,5.0,1.7,1.5,0.2,0.2,2016
238,Peyton Aldridge,DAV,33,34.6,6.5,2.2,0.6,1.0,1.0,2016
239,Zach LeDay,VT,35,30.8,7.9,1.4,0.8,1.7,1.7,2016
240,Jaaron Simmons,OU,35,36.4,3.5,7.9,0.8,0.0,0.0,2016
241,Anthony Livingston,ASU,31,31.0,9.4,0.5,0.6,0.8,0.8,2016
242,Dante Holmes,NCCU,29,33.6,4.9,1.8,1.0,0.1,0.1,2016
243,Devonte Brown,ISU,32,32.8,4.8,2.8,1.0,0.3,0.3,2016
244,Ken Williams,USA,31,31.1,3.4,3.4,0.8,0.2,0.2,2016
245,Josh Hart,VILL,40,31.4,6.8,1.9,1.1,0.2,0.2,2016
246,Martez Harrison,UMKC,30,33.3,3.7,4.2,1.3,0.1,0.1,2016
247,Jamaya Burr,MSU,29,36.1,3.7,3.6,1.5,0.0,0.0,2016
248,Sam Hunt,NC A&T,29,33.3,2.0,2.1,0.7,0.0,0.0,2016
249,Jeffrey Short,NSU,33,28.9,3.6,2.6,0.8,0.1,0.1,2016
250,James Woodard,TU,31,34.1,5.3,2.4,1.0,0.4,0.4,2016
251,Josh Hawkinson,WSU,29,33.3,11.1,1.5,0.7,1.1,1.1,2016
252,Gavin Ware,MSU,30,28.1,7.8,0.9,0.9,1.1,1.1,2016
253,Beau Beech,UNF,34,31.8,6.4,2.0,1.2,0.5,0.5,2016
254,Paul Miller,NDSU,26,33.8,4.8,1.8,0.8,0.3,0.3,2016
255,Lee Moore,UTEP,33,31.9,5.4,3.5,1.4,0.3,0.3,2016
256,Kyle Collinsworth,BYU,37,33.8,8.2,7.4,2.0,0.5,0.5,2016
257,Ryan Anderson,U of A,33,29.2,10.1,0.8,0.7,0.6,0.6,2016
258,Matt Scott,NU,30,33.1,7.1,2.5,1.3,0.3,0.3,2016
259,Jalen Jones,TAMU,33,27.3,7.2,0.6,0.7,0.3,0.3,2016
260,Adrian Diaz,FIU,32,29.8,7.8,0.9,0.6,2.9,2.9,2016
261,Tyrone Wallace,Cal,28,32.2,5.3,4.4,1.0,0.4,0.4,2016
262,Darian Anderson,FDU,33,33.0,3.6,3.7,1.8,0.3,0.3,2016
263,Jon Elmore,MU,25,34.6,3.4,5.8,0.8,0.1,0.1,2016
264,Mike Daum,SDSU,34,20.8,6.1,0.8,0.5,0.3,0.3,2016
265,Eric Fanning,BU,28,26.3,5.4,1.6,0.5,0.4,0.4,2016
266,Antonius Cleveland,SEMO,26,31.4,6.6,2.3,1.6,0.6,0.6,2016
267,Jahmal McMurray,USF,33,35.2,2.8,2.5,0.4,0.1,0.1,2016
268,Austin Tillotson,CU,30,34.7,3.3,5.2,1.9,0.0,0.0,2016
269,Jalen Moore,USU,30,35.1,6.2,2.7,0.8,0.6,0.6,2016
270,Chris Thomas,TSU,33,34.0,5.1,4.3,1.0,0.3,0.3,2016
271,Raven Lee,EMU,27,23.7,1.5,1.6,1.3,0.1,0.1,2016
272,Shaquille Harrison,TU,32,32.3,5.5,4.1,1.9,0.2,0.2,2016
273,Marqueze Coleman,UNR,34,29.5,4.3,3.3,1.2,0.1,0.1,2016
274,Willie Rodriguez,BU,30,31.5,6.7,1.3,1.1,0.3,0.3,2016
275,Trevon Bluiett,XAV,34,30.6,6.1,2.2,0.9,0.3,0.3,2016
276,Isaiah Taylor,UT,33,30.9,2.8,5.0,0.9,0.2,0.2,2016
277,Gabe York,U of A,34,33.3,3.2,2.2,0.9,0.3,0.3,2016
278,Henry Caruso,PRIN,29,28.4,6.2,1.7,1.3,0.1,0.1,2016
279,Adam Smith,GT,36,30.5,2.3,1.9,0.4,0.0,0.0,2016
280,Cedric Blossom,MSU,26,32.8,6.6,1.0,0.8,0.0,0.0,2016
281,A.J. Hammons,PU,33,24.6,8.2,1.1,0.3,2.5,2.5,2016
282,Stacy Davis,PU,32,34.2,9.1,2.0,0.6,0.6,0.6,2016
283,Chris Smith,USU,31,31.0,5.3,2.1,0.8,0.4,0.4,2016
284,Carson Puriefoy,SB,33,33.7,3.2,3.1,1.2,0.4,0.4,2016
285,Darius Jones-Gibson,SU,33,32.7,2.8,3.5,1.0,0.2,0.2,2016
286,Mike Hughes,GSU,30,30.2,4.7,1.6,2.1,0.3,0.3,2016
287,Giddy Potts,MTSU,28,29.0,5.4,1.3,1.1,0.4,0.4,2016
288,Justin Johnson,WKU,34,28.9,7.9,1.4,0.5,0.6,0.6,2016
289,Javion Ogunyemi,SC,34,31.3,6.1,1.0,0.4,2.1,2.1,2016
290,Deondre Parks,SDSU,33,32.4,4.6,1.5,0.8,0.2,0.2,2016
291,Cameron Jones,RU,31,28.8,4.5,1.4,0.6,0.3,0.3,2016
292,T.J. Cromer,ETSU,36,32.0,3.4,3.1,1.0,0.1,0.1,2016
293,Jeremy Combs,UNT,31,31.6,10.5,0.8,1.4,0.7,0.7,2016
294,George Marshall,SDSU,28,34.1,3.4,2.8,0.8,0.1,0.1,2016
295,James Thompson IV,EMU,33,32.0,10.6,0.6,0.8,1.4,1.4,2016
296,Rich Williams,MAN,31,28.4,6.0,1.3,1.1,0.5,0.5,2016
297,Melo Trimble,UMD,36,32.8,3.6,4.9,1.2,0.1,0.1,2016
298,Marvin King-Davis,UD,29,32.3,9.0,1.1,0.3,0.6,0.6,2016
299,Elgin Cook,UO,38,31.9,5.1,2.3,1.4,0.3,0.3,2016
300,Shep Garner,PSU,32,35.2,3.2,3.4,1.3,0.2,0.2,2016
301,Christavious Gill,UNO,30,30.3,2.5,2.8,1.9,0.1,0.1,2016
302,Josh Fox,UCD,28,31.6,6.8,2.1,1.1,0.4,0.4,2016
303,Dominique Elliott,UMES,32,30.8,8.0,1.5,0.6,0.5,0.5,2016
304,Spencer Collins,WC,32,31.4,3.3,2.2,0.8,0.1,0.1,2016
305,Allonzo Trier,U of A,27,28.0,3.3,1.1,0.5,0.2,0.2,2016
306,Jeremy Hollowell,GSU,30,31.9,4.9,1.7,1.0,0.4,0.4,2016
307,Patrick McCaw,UNLV,33,33.7,5.1,3.9,2.5,0.4,0.4,2016
308,Malcolm McMillan,CAN,33,34.3,3.1,4.1,0.7,0.5,0.5,2016
309,Dorian Finney-Smith,UF,36,31.8,8.3,2.1,0.9,0.8,0.8,2016
310,Xavier Cooks,WIN,32,27.6,7.1,1.8,0.8,1.7,1.7,2016
311,J-Mychal Reese,UNT,32,33.5,2.9,3.7,1.1,0.0,0.0,2016
312,ShawnDre' Jones,RICH,30,34.7,2.2,3.5,0.8,0.1,0.1,2016
313,Trae Anderson,EIU,30,23.7,5.2,1.8,1.0,0.7,0.7,2016
314,"Earl Potts, Jr.",FDU,33,31.9,6.3,1.4,1.1,0.3,0.3,2016
315,Kris Yanku,NAU,29,31.3,5.4,4.8,1.8,0.1,0.1,2016
316,Bryce Pressley,UP,32,31.4,4.6,2.4,1.3,0.5,0.5,2016
317,Seth Allen,VT,35,28.1,3.0,2.5,0.9,0.3,0.3,2016
318,Shaq Goodwin,UM,33,29.6,7.5,1.5,1.0,1.8,1.8,2016
319,Jaylen Brown,Cal,34,27.6,5.4,2.0,0.8,0.6,0.6,2016
320,Tahjere McCall,TSU,31,30.1,5.1,3.0,2.3,0.4,0.4,2016
321,Ryan Rhoomes,FORD,31,31.7,9.7,1.4,0.7,1.8,1.8,2016
